protein_id,dataset,aliases,go_terms,go_term_names_if_available,go_namespaces,non_generic_go_terms,neighbor_ids,weighted_degree,local_clustering,k_core_score,text_profile,evidence_richness,annotation_uncertainty,weighted_degree_norm,local_clustering_norm,k_core_score_norm,evidence_richness_norm,annotation_uncertainty_norm
YOR191W,krogan,,GO:0000166;GO:0000778;GO:0004386;GO:0005524;GO:0005634;GO:0005730;GO:0005737;GO:0005739;GO:0006333;GO:0007533;GO:0008094;GO:0016787;GO:0032183;GO:0046872;GO:2001033,,,GO:0000166;GO:0000778;GO:0004386;GO:0005524;GO:0005634;GO:0005730;GO:0005737;GO:0005739;GO:0006333;GO:0007533;GO:0008094;GO:0016787;GO:0032183;GO:0046872;GO:2001033,YDR138W;YML062C;YNL139C,3.0,1.0,3,YOR191W GO:0000166 GO:0000778 GO:0004386 GO:0005524 GO:0005634 GO:0005730 GO:0005737 GO:0005739 GO:0006333 GO:0007533 GO:0008094 GO:0016787 GO:0032183 GO:0046872 GO:2001033,16,0.0,0.014388489208633094,1.0,0.14285714285714285,0.23076923076923078,0.0
YOR195W,krogan,,GO:0000775;GO:0000776;GO:0000777;GO:0000778;GO:0005694;GO:0005737;GO:0005816;GO:0005819;GO:0005856;GO:0005874;GO:0007049;GO:0007052;GO:0007059;GO:0007097;GO:0031536;GO:0051233;GO:0051301;GO:0051321;GO:0098653,,,GO:0000775;GO:0000776;GO:0000777;GO:0000778;GO:0005694;GO:0005737;GO:0005816;GO:0005819;GO:0005856;GO:0005874;GO:0007049;GO:0007052;GO:0007059;GO:0007097;GO:0031536;GO:0051233;GO:0051301;GO:0051321;GO:0098653,YDR388W;YGL014W,2.0,0.0,2,YOR195W GO:0000775 GO:0000776 GO:0000777 GO:0000778 GO:0005694 GO:0005737 GO:0005816 GO:0005819 GO:0005856 GO:0005874 GO:0007049 GO:0007052 GO:0007059 GO:0007097 GO:0031536 GO:0051233 GO:0051301 GO:0051321 GO:0098653,20,0.0,0.007194244604316547,0.0,0.07142857142857142,0.2923076923076923,0.0
YOR196C,krogan,,GO:0003824;GO:0005737;GO:0005739;GO:0009107;GO:0009249;GO:0016740;GO:0016783;GO:0016992;GO:0046872;GO:0051536;GO:0051539,,,GO:0003824;GO:0005737;GO:0005739;GO:0009107;GO:0009249;GO:0016740;GO:0016783;GO:0016992;GO:0046872;GO:0051536;GO:0051539,YAL017W;YDR388W;YJL129C;YML105C;YMR116C,5.0,0.0,3,YOR196C GO:0003824 GO:0005737 GO:0005739 GO:0009107 GO:0009249 GO:0016740 GO:0016783 GO:0016992 GO:0046872 GO:0051536 GO:0051539,12,0.0,0.02877697841726619,0.0,0.14285714285714285,0.16923076923076924,0.0
YMR116C,krogan,,GO:0001403;GO:0001934;GO:0001965;GO:0005080;GO:0005092;GO:0005634;GO:0005737;GO:0005829;GO:0005840;GO:0007186;GO:0008104;GO:0010629;GO:0017148;GO:0019899;GO:0022627;GO:0043022;GO:0050790;GO:0061157;GO:0072344;GO:0080135;GO:1902660;GO:2001125,,,GO:0001403;GO:0001934;GO:0001965;GO:0005080;GO:0005092;GO:0005634;GO:0005737;GO:0005829;GO:0005840;GO:0007186;GO:0008104;GO:0010629;GO:0017148;GO:0019899;GO:0022627;GO:0043022;GO:0050790;GO:0061157;GO:0072344;GO:0080135;GO:1902660;GO:2001125,YOR196C,1.0,0.0,1,YMR116C GO:0001403 GO:0001934 GO:0001965 GO:0005080 GO:0005092 GO:0005634 GO:0005737 GO:0005829 GO:0005840 GO:0007186 GO:0008104 GO:0010629 GO:0017148 GO:0019899 GO:0022627 GO:0043022 GO:0050790 GO:0061157 GO:0072344 GO:0080135 GO:1902660 GO:2001125,23,0.0,0.0,0.0,0.0,0.3384615384615385,0.0
YOR209C,krogan,,GO:0000183;GO:0000781;GO:0001302;GO:0004514;GO:0004516;GO:0005634;GO:0005737;GO:0005829;GO:0006348;GO:0009435;GO:0016740;GO:0016874;GO:0019358;GO:0019363;GO:0034355,,,GO:0000183;GO:0000781;GO:0001302;GO:0004514;GO:0004516;GO:0005634;GO:0005737;GO:0005829;GO:0006348;GO:0009435;GO:0016740;GO:0016874;GO:0019358;GO:0019363;GO:0034355,YCR053W;YCR093W;YDL147W;YDR363W-A;YDR427W;YFR004W;YNL022C;YOR261C,8.0,0.35714285714285715,5,YOR209C GO:0000183 GO:0000781 GO:0001302 GO:0004514 GO:0004516 GO:0005634 GO:0005737 GO:0005829 GO:0006348 GO:0009435 GO:0016740 GO:0016874 GO:0019358 GO:0019363 GO:0034355,16,0.0,0.050359712230215826,0.35714285714285715,0.2857142857142857,0.23076923076923078,0.0
YNL022C,krogan,,GO:0001510;GO:0003723;GO:0005634;GO:0005730;GO:0006364;GO:0008168;GO:0009383;GO:0016740;GO:0032259;GO:0070475,,,GO:0001510;GO:0003723;GO:0005634;GO:0005730;GO:0006364;GO:0008168;GO:0009383;GO:0016740;GO:0032259;GO:0070475,YOR209C;YBR251W,2.0,0.0,2,YNL022C GO:0001510 GO:0003723 GO:0005634 GO:0005730 GO:0006364 GO:0008168 GO:0009383 GO:0016740 GO:0032259 GO:0070475,11,0.0,0.007194244604316547,0.0,0.07142857142857142,0.15384615384615385,0.0
YOR213C,krogan,,GO:0000784;GO:0000790;GO:0004402;GO:0005634;GO:0006325;GO:0006348;GO:0006355;GO:0016407;GO:0016573;GO:0033255,,,GO:0000784;GO:0000790;GO:0004402;GO:0005634;GO:0006325;GO:0006348;GO:0006355;GO:0016407;GO:0016573;GO:0033255,YDR381W;YOR294W,2.0,0.0,2,YOR213C GO:0000784 GO:0000790 GO:0004402 GO:0005634 GO:0006325 GO:0006348 GO:0006355 GO:0016407 GO:0016573 GO:0033255,11,0.0,0.007194244604316547,0.0,0.07142857142857142,0.15384615384615385,0.0
YPL225W,krogan,,GO:0005737,,,GO:0005737,YOR224C,1.0,0.0,1,YPL225W GO:0005737,2,0.8,0.0,0.0,0.0,0.015384615384615385,0.8
YOR230W,krogan,,GO:0003714;GO:0005515;GO:0005634;GO:0005737;GO:0006606;GO:0010674;GO:0031939;GO:0045944;GO:0051321;GO:0051457;GO:0061186,,,GO:0003714;GO:0005515;GO:0005634;GO:0005737;GO:0006606;GO:0010674;GO:0031939;GO:0045944;GO:0051321;GO:0051457;GO:0061186,YKR048C,1.0,0.0,1,YOR230W GO:0003714 GO:0005515 GO:0005634 GO:0005737 GO:0006606 GO:0010674 GO:0031939 GO:0045944 GO:0051321 GO:0051457 GO:0061186,12,0.0,0.0,0.0,0.0,0.16923076923076924,0.0
YOR242C,krogan,,GO:0003676;GO:0005619;GO:0005628;GO:0005634;GO:0030435;GO:0030437;GO:0030476;GO:0031160;GO:0031954,,,GO:0003676;GO:0005619;GO:0005628;GO:0005634;GO:0030435;GO:0030437;GO:0030476;GO:0031160;GO:0031954,YBL084C,1.0,0.0,1,YOR242C GO:0003676 GO:0005619 GO:0005628 GO:0005634 GO:0030435 GO:0030437 GO:0030476 GO:0031160 GO:0031954,10,0.0,0.0,0.0,0.0,0.13846153846153847,0.0
YOR249C,krogan,,GO:0005634;GO:0005680;GO:0007049;GO:0016567;GO:0031145;GO:0031497;GO:0045842;GO:0051301;GO:0061630;GO:0070979,,,GO:0005634;GO:0005680;GO:0007049;GO:0016567;GO:0031145;GO:0031497;GO:0045842;GO:0051301;GO:0061630;GO:0070979,YBL084C;YER004W;YGL106W;YHR166C;YKR064W;YLR127C;YNL005C,7.0,0.14285714285714285,4,YOR249C GO:0005634 GO:0005680 GO:0007049 GO:0016567 GO:0031145 GO:0031497 GO:0045842 GO:0051301 GO:0061630 GO:0070979,11,0.0,0.04316546762589928,0.14285714285714285,0.21428571428571427,0.15384615384615385,0.0
YER004W,krogan,,GO:0005737;GO:0005739;GO:0005741;GO:0005783;GO:0016020;GO:0051170,,,GO:0005737;GO:0005739;GO:0005741;GO:0005783;GO:0016020;GO:0051170,YOR249C,1.0,0.0,1,YER004W GO:0005737 GO:0005739 GO:0005741 GO:0005783 GO:0016020 GO:0051170,7,0.0,0.0,0.0,0.0,0.09230769230769231,0.0
YOR252W,krogan,,GO:0005634,,,GO:0005634,YPR047W,1.0,0.0,1,YOR252W GO:0005634,2,0.8,0.0,0.0,0.0,0.015384615384615385,0.8
YOR254C,krogan,,GO:0003723;GO:0005634;GO:0005637;GO:0005739;GO:0005783;GO:0005789;GO:0006614;GO:0006620;GO:0008320;GO:0015031;GO:0016020;GO:0016021;GO:0031204;GO:0031207;GO:0031965;GO:0046967,,,GO:0003723;GO:0005634;GO:0005637;GO:0005739;GO:0005783;GO:0005789;GO:0006614;GO:0006620;GO:0008320;GO:0015031;GO:0016020;GO:0016021;GO:0031204;GO:0031207;GO:0031965;GO:0046967,YBR171W;YLR292C;YMR146C,3.0,0.0,2,YOR254C GO:0003723 GO:0005634 GO:0005637 GO:0005739 GO:0005783 GO:0005789 GO:0006614 GO:0006620 GO:0008320 GO:0015031 GO:0016020 GO:0016021 GO:0031204 GO:0031207 GO:0031965 GO:0046967,17,0.0,0.014388489208633094,0.0,0.07142857142857142,0.24615384615384617,0.0
YLR292C,krogan,,GO:0005737;GO:0005783;GO:0008320;GO:0015031;GO:0031204;GO:0031207,,,GO:0005737;GO:0005783;GO:0008320;GO:0015031;GO:0031204;GO:0031207,YOR254C,1.0,0.0,1,YLR292C GO:0005737 GO:0005783 GO:0008320 GO:0015031 GO:0031204 GO:0031207,7,0.0,0.0,0.0,0.0,0.09230769230769231,0.0
YGL064C,krogan,,GO:0000166;GO:0003676;GO:0003723;GO:0003724;GO:0004386;GO:0005524;GO:0005739;GO:0005759;GO:0016070;GO:0016787;GO:0030490;GO:1902775;GO:1990400,,,GO:0000166;GO:0003676;GO:0003723;GO:0003724;GO:0004386;GO:0005524;GO:0005739;GO:0005759;GO:0016070;GO:0016787;GO:0030490;GO:1902775;GO:1990400,YOR260W,1.0,0.0,1,YGL064C GO:0000166 GO:0003676 GO:0003723 GO:0003724 GO:0004386 GO:0005524 GO:0005739 GO:0005759 GO:0016070 GO:0016787 GO:0030490 GO:1902775 GO:1990400,14,0.0,0.0,0.0,0.0,0.2,0.0
YGL143C,krogan,,GO:0003747;GO:0005739;GO:0006412;GO:0006415;GO:0016149;GO:0032543;GO:0043022;GO:0070126,,,GO:0003747;GO:0005739;GO:0006412;GO:0006415;GO:0016149;GO:0032543;GO:0043022;GO:0070126,YOR260W,1.0,0.0,1,YGL143C GO:0003747 GO:0005739 GO:0006412 GO:0006415 GO:0016149 GO:0032543 GO:0043022 GO:0070126,9,0.0,0.0,0.0,0.0,0.12307692307692308,0.0
YOR269W,krogan,,GO:0000132;GO:0000776;GO:0000922;GO:0005634;GO:0005635;GO:0005737;GO:0005856;GO:0005874;GO:0005875;GO:0005881;GO:0007017;GO:0007049;GO:0007097;GO:0030473;GO:0031023;GO:0047496;GO:0051010;GO:0051012;GO:0051301;GO:0070840;GO:1903033;GO:2000574;GO:2000582,,,GO:0000132;GO:0000776;GO:0000922;GO:0005634;GO:0005635;GO:0005737;GO:0005856;GO:0005874;GO:0005875;GO:0005881;GO:0007017;GO:0007049;GO:0007097;GO:0030473;GO:0031023;GO:0047496;GO:0051010;GO:0051012;GO:0051301;GO:0070840;GO:1903033;GO:2000574;GO:2000582,YBR234C;YEL023C,2.0,0.0,2,YOR269W GO:0000132 GO:0000776 GO:0000922 GO:0005634 GO:0005635 GO:0005737 GO:0005856 GO:0005874 GO:0005875 GO:0005881 GO:0007017 GO:0007049 GO:0007097 GO:0030473 GO:0031023 GO:0047496 GO:0051010 GO:0051012 GO:0051301 GO:0070840 GO:1903033 GO:2000574 GO:2000582,24,0.0,0.007194244604316547,0.0,0.07142857142857142,0.35384615384615387,0.0
YOR276W,krogan,,GO:0003743;GO:0005737;GO:0005845;GO:0006412;GO:0006413;GO:0006417;GO:0008190;GO:0010606;GO:0017148,,,GO:0003743;GO:0005737;GO:0005845;GO:0006412;GO:0006413;GO:0006417;GO:0008190;GO:0010606;GO:0017148,YOL139C,1.0,0.0,1,YOR276W GO:0003743 GO:0005737 GO:0005845 GO:0006412 GO:0006413 GO:0006417 GO:0008190 GO:0010606 GO:0017148,10,0.0,0.0,0.0,0.0,0.13846153846153847,0.0
YOR289W,krogan,,GO:0005634;GO:0005737,,,GO:0005634;GO:0005737,YDR475C,1.0,0.0,1,YOR289W GO:0005634 GO:0005737,3,0.6,0.0,0.0,0.0,0.03076923076923077,0.6
YPL016W,krogan,,GO:0000436;GO:0001102;GO:0003677;GO:0005634;GO:0006261;GO:0006357;GO:0015616;GO:0016514;GO:0031496;GO:0043044;GO:0044212;GO:0045944;GO:0046872;GO:0061412,,,GO:0000436;GO:0001102;GO:0003677;GO:0005634;GO:0006261;GO:0006357;GO:0015616;GO:0016514;GO:0031496;GO:0043044;GO:0044212;GO:0045944;GO:0046872;GO:0061412,YOR290C;YBR289W;YGR275W;YHL025W;YJL176C;YMR033W;YNR023W;YPR034W,8.0,0.6071428571428571,5,YPL016W GO:0000436 GO:0001102 GO:0003677 GO:0005634 GO:0006261 GO:0006357 GO:0015616 GO:0016514 GO:0031496 GO:0043044 GO:0044212 GO:0045944 GO:0046872 GO:0061412,15,0.0,0.050359712230215826,0.6071428571428571,0.2857142857142857,0.2153846153846154,0.0
YOR305W,krogan,,GO:0005739,,,GO:0005739,YEL023C;YLR275W;YOR159C,3.0,0.3333333333333333,3,YOR305W GO:0005739,2,0.8,0.014388489208633094,0.3333333333333333,0.14285714285714285,0.015384615384615385,0.8
YHR137W,krogan,,GO:0003824;GO:0005634;GO:0005737;GO:0006571;GO:0008483;GO:0008793;GO:0009058;GO:0009072;GO:0009073;GO:0009074;GO:0009094;GO:0016212;GO:0016740;GO:0019509;GO:0019878;GO:0030170;GO:0036137;GO:0047536;GO:0080130;GO:0097053;GO:1901605,,,GO:0003824;GO:0005634;GO:0005737;GO:0006571;GO:0008483;GO:0008793;GO:0009058;GO:0009072;GO:0009073;GO:0009074;GO:0009094;GO:0016212;GO:0016740;GO:0019509;GO:0019878;GO:0030170;GO:0036137;GO:0047536;GO:0080130;GO:0097053;GO:1901605,YOR310C;YHR183W;YLR278C,3.0,0.0,2,YHR137W GO:0003824 GO:0005634 GO:0005737 GO:0006571 GO:0008483 GO:0008793 GO:0009058 GO:0009072 GO:0009073 GO:0009074 GO:0009094 GO:0016212 GO:0016740 GO:0019509 GO:0019878 GO:0030170 GO:0036137 GO:0047536 GO:0080130 GO:0097053 GO:1901605,22,0.0,0.014388489208633094,0.0,0.07142857142857142,0.3230769230769231,0.0
YIL169C,krogan,,GO:0005576;GO:0007165;GO:0016020;GO:0071944,,,GO:0005576;GO:0007165;GO:0016020;GO:0071944,YOR334W,1.0,0.0,1,YIL169C GO:0005576 GO:0007165 GO:0016020 GO:0071944,5,0.19999999999999996,0.0,0.0,0.0,0.06153846153846154,0.19999999999999996
YOR334W,krogan,,GO:0005739;GO:0005743;GO:0006811;GO:0015095;GO:0015693;GO:0016020;GO:0016021;GO:0045016,,,GO:0005739;GO:0005743;GO:0006811;GO:0015095;GO:0015693;GO:0016020;GO:0016021;GO:0045016,YIL169C;YPR151C,2.0,0.0,1,YOR334W GO:0005739 GO:0005743 GO:0006811 GO:0015095 GO:0015693 GO:0016020 GO:0016021 GO:0045016,9,0.0,0.007194244604316547,0.0,0.0,0.12307692307692308,0.0
YPR151C,krogan,,GO:0005739;GO:0005740;GO:0030163,,,GO:0005739;GO:0005740;GO:0030163,YOR334W,1.0,0.0,1,YPR151C GO:0005739 GO:0005740 GO:0030163,4,0.4,0.0,0.0,0.0,0.046153846153846156,0.4
YDR322C-A,krogan,,GO:0000276;GO:0005198;GO:0005739;GO:0005743;GO:0006754;GO:0006811;GO:0015078;GO:0015986;GO:0016020;GO:0042407;GO:0045263;GO:0046933;GO:0065003,,,GO:0000276;GO:0005198;GO:0005739;GO:0005743;GO:0006754;GO:0006811;GO:0015078;GO:0015986;GO:0016020;GO:0042407;GO:0045263;GO:0046933;GO:0065003,YOR335C,1.0,0.0,1,YDR322C-A GO:0000276 GO:0005198 GO:0005739 GO:0005743 GO:0006754 GO:0006811 GO:0015078 GO:0015986 GO:0016020 GO:0042407 GO:0045263 GO:0046933 GO:0065003,14,0.0,0.0,0.0,0.0,0.2,0.0
YOR335C,krogan,,GO:0000049;GO:0000166;GO:0002161;GO:0003676;GO:0003723;GO:0004812;GO:0004813;GO:0005524;GO:0005737;GO:0005739;GO:0006400;GO:0006412;GO:0006419;GO:0008270;GO:0016597;GO:0016874;GO:0043039;GO:0046872;GO:0070143;GO:0106074,,,GO:0000049;GO:0000166;GO:0002161;GO:0003676;GO:0003723;GO:0004812;GO:0004813;GO:0005524;GO:0005737;GO:0005739;GO:0006400;GO:0006412;GO:0006419;GO:0008270;GO:0016597;GO:0016874;GO:0043039;GO:0046872;GO:0070143;GO:0106074,YDR322C-A;YOL013C,2.0,0.0,1,YOR335C GO:0000049 GO:0000166 GO:0002161 GO:0003676 GO:0003723 GO:0004812 GO:0004813 GO:0005524 GO:0005737 GO:0005739 GO:0006400 GO:0006412 GO:0006419 GO:0008270 GO:0016597 GO:0016874 GO:0043039 GO:0046872 GO:0070143 GO:0106074,21,0.0,0.007194244604316547,0.0,0.0,0.3076923076923077,0.0
YOR347C,krogan,,GO:0000166;GO:0000287;GO:0003824;GO:0004743;GO:0005524;GO:0005737;GO:0005739;GO:0006090;GO:0006096;GO:0016301;GO:0016310;GO:0016740;GO:0030955;GO:0046872;GO:1904408,,,GO:0000166;GO:0000287;GO:0003824;GO:0004743;GO:0005524;GO:0005737;GO:0005739;GO:0006090;GO:0006096;GO:0016301;GO:0016310;GO:0016740;GO:0030955;GO:0046872;GO:1904408,YJR045C,1.0,0.0,1,YOR347C GO:0000166 GO:0000287 GO:0003824 GO:0004743 GO:0005524 GO:0005737 GO:0005739 GO:0006090 GO:0006096 GO:0016301 GO:0016310 GO:0016740 GO:0030955 GO:0046872 GO:1904408,16,0.0,0.0,0.0,0.0,0.23076923076923078,0.0
YOR353C,krogan,,GO:0000131;GO:0000920;GO:0005737;GO:0005933;GO:0007049;GO:0007118;GO:0007165;GO:0043332;GO:0051301,,,GO:0000131;GO:0000920;GO:0005737;GO:0005933;GO:0007049;GO:0007118;GO:0007165;GO:0043332;GO:0051301,YHR102W,1.0,0.0,1,YOR353C GO:0000131 GO:0000920 GO:0005737 GO:0005933 GO:0007049 GO:0007118 GO:0007165 GO:0043332 GO:0051301,10,0.0,0.0,0.0,0.0,0.13846153846153847,0.0
YOR359W,krogan,,GO:0000166;GO:0000289;GO:0000932;GO:0000956;GO:0003723;GO:0003729;GO:0005634;GO:0005737;GO:0005829;GO:0015031;GO:0017148;GO:0030371;GO:0032079;GO:0043488;GO:0070336,,,GO:0000166;GO:0000289;GO:0000932;GO:0000956;GO:0003723;GO:0003729;GO:0005634;GO:0005737;GO:0005829;GO:0015031;GO:0017148;GO:0030371;GO:0032079;GO:0043488;GO:0070336,YLR150W,1.0,0.0,1,YOR359W GO:0000166 GO:0000289 GO:0000932 GO:0000956 GO:0003723 GO:0003729 GO:0005634 GO:0005737 GO:0005829 GO:0015031 GO:0017148 GO:0030371 GO:0032079 GO:0043488 GO:0070336,16,0.0,0.0,0.0,0.0,0.23076923076923078,0.0
YGL016W,krogan,,GO:0005634;GO:0005635;GO:0005737;GO:0006606;GO:0008361;GO:0061608,,,GO:0005634;GO:0005635;GO:0005737;GO:0006606;GO:0008361;GO:0061608,YOR361C,1.0,0.0,1,YGL016W GO:0005634 GO:0005635 GO:0005737 GO:0006606 GO:0008361 GO:0061608,7,0.0,0.0,0.0,0.0,0.09230769230769231,0.0
YOR368W,krogan,,GO:0000077;GO:0003677;GO:0003684;GO:0003690;GO:0004518;GO:0005634;GO:0006281;GO:0006302;GO:0006974;GO:0007131;GO:0016787;GO:0030896;GO:0042025;GO:0090305,,,GO:0000077;GO:0003677;GO:0003684;GO:0003690;GO:0004518;GO:0005634;GO:0006281;GO:0006302;GO:0006974;GO:0007131;GO:0016787;GO:0030896;GO:0042025;GO:0090305,YEL023C;YGL106W;YJR009C,3.0,0.3333333333333333,3,YOR368W GO:0000077 GO:0003677 GO:0003684 GO:0003690 GO:0004518 GO:0005634 GO:0006281 GO:0006302 GO:0006974 GO:0007131 GO:0016787 GO:0030896 GO:0042025 GO:0090305,15,0.0,0.014388489208633094,0.3333333333333333,0.14285714285714285,0.2153846153846154,0.0
YOR374W,krogan,,GO:0004029;GO:0004030;GO:0005739;GO:0005759;GO:0006067;GO:0006090;GO:0006740;GO:0016491;GO:0016620;GO:0019413;GO:0042645;GO:0055114,,,GO:0004029;GO:0004030;GO:0005739;GO:0005759;GO:0006067;GO:0006090;GO:0006740;GO:0016491;GO:0016620;GO:0019413;GO:0042645;GO:0055114,YBR017C,1.0,0.0,1,YOR374W GO:0004029 GO:0004030 GO:0005739 GO:0005759 GO:0006067 GO:0006090 GO:0006740 GO:0016491 GO:0016620 GO:0019413 GO:0042645 GO:0055114,13,0.0,0.0,0.0,0.0,0.18461538461538463,0.0
YJL187C,krogan,,GO:0000079;GO:0000086;GO:0000166;GO:0000320;GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0005634;GO:0005935;GO:0006468;GO:0007049;GO:0008361;GO:0010697;GO:0016301;GO:0016310;GO:0016740;GO:0018108;GO:0040020;GO:0044879;GO:0046872;GO:0051301;GO:0051321;GO:0090154,,,GO:0000079;GO:0000086;GO:0000166;GO:0000320;GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0005634;GO:0005935;GO:0006468;GO:0007049;GO:0008361;GO:0010697;GO:0016301;GO:0016310;GO:0016740;GO:0018108;GO:0040020;GO:0044879;GO:0046872;GO:0051301;GO:0051321;GO:0090154,YPL001W,1.0,0.0,1,YJL187C GO:0000079 GO:0000086 GO:0000166 GO:0000320 GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0005634 GO:0005935 GO:0006468 GO:0007049 GO:0008361 GO:0010697 GO:0016301 GO:0016310 GO:0016740 GO:0018108 GO:0040020 GO:0044879 GO:0046872 GO:0051301 GO:0051321 GO:0090154,25,0.0,0.0,0.0,0.0,0.36923076923076925,0.0
YPL009C,krogan,,GO:0000049;GO:0003729;GO:0005737;GO:0006412;GO:0010494;GO:0043023;GO:0043043;GO:0072344;GO:1990112;GO:1990116,,,GO:0000049;GO:0003729;GO:0005737;GO:0006412;GO:0010494;GO:0043023;GO:0043043;GO:0072344;GO:1990112;GO:1990116,YLR175W;YMR290C,2.0,1.0,2,YPL009C GO:0000049 GO:0003729 GO:0005737 GO:0006412 GO:0010494 GO:0043023 GO:0043043 GO:0072344 GO:1990112 GO:1990116,11,0.0,0.007194244604316547,1.0,0.07142857142857142,0.15384615384615385,0.0
YPL020C,krogan,,GO:0000086;GO:0005634;GO:0005635;GO:0005730;GO:0006508;GO:0008233;GO:0008234;GO:0016787;GO:0016926;GO:0044877;GO:0070140,,,GO:0000086;GO:0005634;GO:0005635;GO:0005730;GO:0006508;GO:0008233;GO:0008234;GO:0016787;GO:0016926;GO:0044877;GO:0070140,YLR347C;YMR308C;YNL189W,3.0,0.3333333333333333,3,YPL020C GO:0000086 GO:0005634 GO:0005635 GO:0005730 GO:0006508 GO:0008233 GO:0008234 GO:0016787 GO:0016926 GO:0044877 GO:0070140,12,0.0,0.014388489208633094,0.3333333333333333,0.14285714285714285,0.16923076923076924,0.0
YPL183C,krogan,,GO:0002130;GO:0005737;GO:0005768;GO:0008033;GO:0032456,,,GO:0002130;GO:0005737;GO:0005768;GO:0008033;GO:0032456,YPL022W;YBR061C,2.0,0.0,2,YPL183C GO:0002130 GO:0005737 GO:0005768 GO:0008033 GO:0032456,6,0.0,0.007194244604316547,0.0,0.07142857142857142,0.07692307692307693,0.0
YPL028W,krogan,,GO:0003824;GO:0003985;GO:0003988;GO:0005634;GO:0005737;GO:0005739;GO:0006635;GO:0006696;GO:0016740;GO:0016746;GO:0016747;GO:0046872,,,GO:0003824;GO:0003985;GO:0003988;GO:0005634;GO:0005737;GO:0005739;GO:0006635;GO:0006696;GO:0016740;GO:0016746;GO:0016747;GO:0046872,YGL009C,1.0,0.0,1,YPL028W GO:0003824 GO:0003985 GO:0003988 GO:0005634 GO:0005737 GO:0005739 GO:0006635 GO:0006696 GO:0016740 GO:0016746 GO:0016747 GO:0046872,13,0.0,0.0,0.0,0.0,0.18461538461538463,0.0
YER059W,krogan,,GO:0000079;GO:0000307;GO:0005634;GO:0005737;GO:0005975;GO:0005977;GO:0005979;GO:0005981;GO:0016538;GO:0019901,,,GO:0000079;GO:0000307;GO:0005634;GO:0005737;GO:0005975;GO:0005977;GO:0005979;GO:0005981;GO:0016538;GO:0019901,YPL031C,1.0,0.0,1,YER059W GO:0000079 GO:0000307 GO:0005634 GO:0005737 GO:0005975 GO:0005977 GO:0005979 GO:0005981 GO:0016538 GO:0019901,11,0.0,0.0,0.0,0.0,0.15384615384615385,0.0
YLR190W,krogan,,GO:0000001;GO:0000131;GO:0005739;GO:0005741;GO:0005933;GO:0005934;GO:0005935;GO:0007049;GO:0016020;GO:0051301,,,GO:0000001;GO:0000131;GO:0005739;GO:0005741;GO:0005933;GO:0005934;GO:0005935;GO:0007049;GO:0016020;GO:0051301,YPL031C,1.0,0.0,1,YLR190W GO:0000001 GO:0000131 GO:0005739 GO:0005741 GO:0005933 GO:0005934 GO:0005935 GO:0007049 GO:0016020 GO:0051301,11,0.0,0.0,0.0,0.0,0.15384615384615385,0.0
YPL219W,krogan,,GO:0000079;GO:0000307;GO:0005634;GO:0005737;GO:0005975;GO:0005977;GO:0016538;GO:0019901;GO:0045719,,,GO:0000079;GO:0000307;GO:0005634;GO:0005737;GO:0005975;GO:0005977;GO:0016538;GO:0019901;GO:0045719,YPL031C;YDL145C,2.0,1.0,2,YPL219W GO:0000079 GO:0000307 GO:0005634 GO:0005737 GO:0005975 GO:0005977 GO:0016538 GO:0019901 GO:0045719,10,0.0,0.007194244604316547,1.0,0.07142857142857142,0.13846153846153847,0.0
YPL032C,krogan,,GO:0005737;GO:0005933;GO:0005934;GO:0005935;GO:0005938;GO:0006897;GO:0016491;GO:0055114;GO:0071944,,,GO:0005737;GO:0005933;GO:0005934;GO:0005935;GO:0005938;GO:0006897;GO:0016491;GO:0055114;GO:0071944,YBL003C;YIL070C,2.0,0.0,2,YPL032C GO:0005737 GO:0005933 GO:0005934 GO:0005935 GO:0005938 GO:0006897 GO:0016491 GO:0055114 GO:0071944,10,0.0,0.007194244604316547,0.0,0.07142857142857142,0.13846153846153847,0.0
YPL040C,krogan,,GO:0000049;GO:0000166;GO:0002161;GO:0004812;GO:0004822;GO:0005524;GO:0005739;GO:0005759;GO:0006412;GO:0006418;GO:0006428;GO:0016874;GO:0032543;GO:0070152;GO:0106074,,,GO:0000049;GO:0000166;GO:0002161;GO:0004812;GO:0004822;GO:0005524;GO:0005739;GO:0005759;GO:0006412;GO:0006418;GO:0006428;GO:0016874;GO:0032543;GO:0070152;GO:0106074,YGL106W;YOR326W,2.0,1.0,2,YPL040C GO:0000049 GO:0000166 GO:0002161 GO:0004812 GO:0004822 GO:0005524 GO:0005739 GO:0005759 GO:0006412 GO:0006418 GO:0006428 GO:0016874 GO:0032543 GO:0070152 GO:0106074,16,0.0,0.007194244604316547,1.0,0.07142857142857142,0.23076923076923078,0.0
YPL066W,krogan,,GO:0000917;GO:0000935;GO:0005737;GO:0005935;GO:0032153;GO:0097271,,,GO:0000917;GO:0000935;GO:0005737;GO:0005935;GO:0032153;GO:0097271,YBR011C;YDL014W;YDL126C;YLR425W;YNL136W,5.0,0.0,4,YPL066W GO:0000917 GO:0000935 GO:0005737 GO:0005935 GO:0032153 GO:0097271,7,0.0,0.02877697841726619,0.0,0.21428571428571427,0.09230769230769231,0.0
