dataset,candidate_id,source,protein_id,candidate_score,core_protein,rank_within_candidate
krogan,1327,hybrid_mcl_ego,YHR216W,0.0,YPL099C,0
krogan,1328,hybrid_mcl_ego,YOR081C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YEL037C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YKL029C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YGL207W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YMR110C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YDR381W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YDL182W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YKR027W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YLR410W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YIL063C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YML069W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YCL024W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YJL092W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YOL012C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YDR224C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YNL045W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YER023W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YBL003C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YJL138C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YER063W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YHR013C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YBR065C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YCR008W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YDR507C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YLR203C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YER148W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YMR237W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YGR245C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YIL051C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YGL061C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YDR129C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YJL128C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YGL245W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YAR007C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YDR225W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YOL013C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YBR010W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YPL220W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YIR008C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YBR267W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YNL162W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YPL022W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YPL090C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YBR155W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YGL092W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YBL002W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YJL044C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YDL095W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YNL209W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YMR139W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YKR011C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YKL126W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YDL055C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YDR385W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YLR330W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YLR429W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YKR048C,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YGL241W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YNL078W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YCL014W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YGR103W,0.0,YLR330W,0
krogan,1328,hybrid_mcl_ego,YOR230W,0.0,YLR330W,0
krogan,1329,hybrid_mcl_ego,YDR179C,0.0,YDR023W,0
krogan,1329,hybrid_mcl_ego,YDR023W,0.0,YDR023W,0
krogan,1329,hybrid_mcl_ego,YDR328C,0.0,YDR023W,0
krogan,1329,hybrid_mcl_ego,YMR277W,0.0,YDR023W,0
krogan,1329,hybrid_mcl_ego,YPR048W,0.0,YDR023W,0
krogan,1329,hybrid_mcl_ego,YDL216C,0.0,YDR023W,0
krogan,1329,hybrid_mcl_ego,YKR071C,0.0,YDR023W,0
krogan,1329,hybrid_mcl_ego,YOL117W,0.0,YDR023W,0
krogan,1329,hybrid_mcl_ego,YDL147W,0.0,YDR023W,0
krogan,1330,hybrid_mcl_ego,YDR381W,0.0,YKL040C,0
krogan,1330,hybrid_mcl_ego,YJL080C,0.0,YKL040C,0
krogan,1330,hybrid_mcl_ego,YLL027W,0.0,YKL040C,0
krogan,1330,hybrid_mcl_ego,YPL216W,0.0,YKL040C,0
krogan,1330,hybrid_mcl_ego,YDR388W,0.0,YKL040C,0
krogan,1330,hybrid_mcl_ego,YKL040C,0.0,YKL040C,0
krogan,1331,hybrid_mcl_ego,YER049W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YDR044W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YFL014W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YDR128W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YJR104C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YJL098W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YIL103W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YDR272W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YER098W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YOL109W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YJL052W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YOL016C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YFR010W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YAL027W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YLR371W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YCR043C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YBR218C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YKL191W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YBL075C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YKL160W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YKL129C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YBR247C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YER086W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YBL071W-A,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YJL138C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YGR250C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YLR433C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YOR074C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YFR014C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YPR080W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YDL017W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YLR304C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YKL122C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YLR288C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YJL033W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YLR135W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YBR001C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YKR082W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YIL148W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YOR326W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YBL079W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YNL293W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YEL037C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YKR072C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YPL066W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YLR231C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YCR009C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YKR043C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YDR440W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YMR071C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YOR127W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YMR123W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YBR011C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YJL020C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YDL134C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YIL076W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YGR240C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YAR007C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YDR314C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YBR234C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YLL060C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YNL250W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YLR320W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YLR356W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YMR109W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YJR009C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YML091C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YKL126W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YDR251W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YML057W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YLR429W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YCL014W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YGR209C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YJL115W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YLR144C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YBR130C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YGL242C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YKR042W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YEL001C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YML056C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YGR261C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YHR179W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YMR315W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YEL023C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YGL252C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YDR172W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YCR008W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YGL106W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YBR159W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YLR043C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YLR325C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YOL013C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YGL092W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YJR032W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YDL095W,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YNL031C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YBR109C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YDR155C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YDR449C,0.0,YLL060C,0
krogan,1331,hybrid_mcl_ego,YKL190W,0.0,YLL060C,0
krogan,1332,hybrid_mcl_ego,YOL013C,0.0,YMR201C,0
krogan,1332,hybrid_mcl_ego,YMR201C,0.0,YMR201C,0
krogan,1332,hybrid_mcl_ego,YHR179W,0.0,YMR201C,0
krogan,1332,hybrid_mcl_ego,YLL060C,0.0,YMR201C,0
krogan,1333,hybrid_mcl_ego,YHR127W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YJL050W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDL070W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YBL093C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDR283C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YHR090C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDR174W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YBR054W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDR207C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YFR010W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YIR008C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YAL027W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGL112C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YLR197W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YJL109C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YCR043C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDL040C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDL014W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YHR118C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDR515W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YBR126C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YLR002C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YMR229C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YBR278W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YNR051C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YOR243C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YER035W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YPL211W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDL182W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDR365C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YBL024W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGL067W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGL244W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDL092W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YHR013C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YOR206W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YCL011C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YFR030W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YIL026C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YNL061W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGL213C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDL043C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDR001C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YKR024C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDL060W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YBR215W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YJL033W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YBR187W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YJL006C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGR128C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDR195W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YCR009C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGL099W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YOR294W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDR440W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YHR052W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YHR193C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YAL007C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDL201W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDR398W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGR245C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YIL043C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YKL018W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YAL001C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YHR185C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGL120C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YJR084W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YIL070C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGL173C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDL019C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YHR066W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YKL004W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YHR039C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YAL036C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDR381W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YJL168C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YJR041C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YHL034C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGL252C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDL168W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGR090W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGL122C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGR170W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YIL161W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YMR290C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YBR159W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YJL128C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDR475C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YBR142W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDR462W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YJR032W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGL200C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YGL166W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YJL125C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YIR001C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YER174C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YDR449C,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YLR150W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YKL023W,0.0,YLR002C,0
krogan,1333,hybrid_mcl_ego,YER050C,0.0,YLR002C,0
krogan,1334,hybrid_mcl_ego,YBL003C,0.0,YNL163C,0
krogan,1334,hybrid_mcl_ego,YDR381W,0.0,YNL163C,0
krogan,1334,hybrid_mcl_ego,YCR016W,0.0,YNL163C,0
krogan,1334,hybrid_mcl_ego,YHR082C,0.0,YNL163C,0
krogan,1334,hybrid_mcl_ego,YMR229C,0.0,YNL163C,0
krogan,1334,hybrid_mcl_ego,YNL163C,0.0,YNL163C,0
krogan,1334,hybrid_mcl_ego,YDR174W,0.0,YNL163C,0
krogan,1334,hybrid_mcl_ego,YLR150W,0.0,YNL163C,0
krogan,1334,hybrid_mcl_ego,YDR293C,0.0,YNL163C,0
krogan,1334,hybrid_mcl_ego,YKL056C,0.0,YNL163C,0
krogan,1334,hybrid_mcl_ego,YNL209W,0.0,YNL163C,0
krogan,1334,hybrid_mcl_ego,YAR010C,0.0,YNL163C,0
krogan,1334,hybrid_mcl_ego,YLR022C,0.0,YNL163C,0
krogan,1335,hybrid_mcl_ego,YMR167W,0.0,YMR167W,0
krogan,1335,hybrid_mcl_ego,YLR035C,0.0,YMR167W,0
krogan,1335,hybrid_mcl_ego,YPR034W,0.0,YMR167W,0
krogan,1336,hybrid_mcl_ego,YLR039C,0.0,YNL044W,0
krogan,1336,hybrid_mcl_ego,YNL044W,0.0,YNL044W,0
krogan,1336,hybrid_mcl_ego,YPR080W,0.0,YNL044W,0
krogan,1336,hybrid_mcl_ego,YDR137W,0.0,YNL044W,0
krogan,1336,hybrid_mcl_ego,YMR146C,0.0,YNL044W,0
krogan,1336,hybrid_mcl_ego,YNL209W,0.0,YNL044W,0
krogan,1336,hybrid_mcl_ego,YNL307C,0.0,YNL044W,0
krogan,1337,hybrid_mcl_ego,YGR232W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YAL047C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YOR257W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YAL016W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YBL003C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YJR104C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YDR272W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YER071C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YLR022C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YOL087C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YBR010W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YNL112W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YBR155W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YLR176C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YMR214W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YBR126C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YMR075W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YGR097W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YKL009W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YKL117W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YPL074W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YNR051C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YCR060W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YPR049C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YGR104C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YMR108W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YIL095W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YLR345W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YBR065C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YHR013C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YJL095W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YOR133W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YOR052C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YGL245W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YOR069W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YDR099W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YIL071C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YPR171W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YDR001C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YHR034C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YER177W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YJL034W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YDR484W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YNL209W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YLR135W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YKR048C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YKR098C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YIL148W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YOR081C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YLR109W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YER027C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YCL024W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YHR121W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YDR224C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YAL007C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YBR135W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YGR086C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YLR192C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YGR285C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YLR249W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YDR017C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YER133W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YJR045C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YDR225W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YDR429C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YMR146C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YNL267W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YHR161C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YLR320W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YBR212W,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YLR058C,0.0,YOR081C,0
krogan,1337,hybrid_mcl_ego,YFR053C,0.0,YOR081C,0
